# period  BIC_array
9.008832853939916507e-01 -9.692431968621576743e+00
9.011580072058453794e-01 -9.519638472617202751e+00
9.014328966200892967e-01 -9.511920226885990814e+00
9.017079537901466768e-01 -9.600861087494195090e+00
9.019831788696277552e-01 -9.730418706502291570e+00
9.022585720123307285e-01 -9.844311404378004227e+00
9.025341333722417536e-01 -9.731444078512026863e+00
9.028098631035347266e-01 -9.235833317603010073e+00
9.030857613605727252e-01 -8.775543974771721878e+00
9.033618282979066771e-01 -8.744526364416401520e+00
9.036380640702772471e-01 -8.875585522358051094e+00
9.039144688326140598e-01 -9.020752778274299999e+00
9.041910427400366990e-01 -9.249705884679883638e+00
9.044677859478543747e-01 -9.314057708621930942e+00
9.047446986115662559e-01 -8.904271155022456696e+00
9.050217808868629144e-01 -8.194707221887256310e+00
9.052990329296245475e-01 -7.801718537798365105e+00
9.055764548959231997e-01 -7.981219976124179993e+00
9.058540469420222063e-01 -8.389700536027021371e+00
9.061318092243759725e-01 -8.788886119051994683e+00
9.064097418996318600e-01 -9.068436646849590943e+00
9.066878451246285220e-01 -9.044644056867696236e+00
9.069661190563976794e-01 -8.700803371254551166e+00
9.072445638521640099e-01 -8.331750106232789221e+00
9.075231796693444819e-01 -8.260356376219533558e+00
9.078019666655507969e-01 -8.555600887876266825e+00
9.080809249985872800e-01 -9.005292616176575393e+00
9.083600548264526564e-01 -9.308913824925639346e+00
9.086393563073403845e-01 -9.329553024489769086e+00
9.089188295996375455e-01 -9.115422928511861755e+00
9.091984748619275081e-01 -8.794680648100552389e+00
9.094782922529875968e-01 -8.608538928954544645e+00
9.097582819317914238e-01 -8.770181901717023720e+00
9.100384440575082223e-01 -9.155829257726395554e+00
9.103187787895028471e-01 -9.429533895597955961e+00
9.105992862873378835e-01 -9.417332286197733993e+00
9.108799667107710940e-01 -9.226772470414744021e+00
9.111608202197583051e-01 -8.958576533190580449e+00
9.114418469744526297e-01 -8.667520650439655583e+00
9.117230471352039123e-01 -8.616074520192455566e+00
9.120044208625613935e-01 -8.969444535234288196e+00
9.122859683172711565e-01 -9.377774109523215884e+00
9.125676896602786803e-01 -9.519773283073732273e+00
9.128495850527283961e-01 -9.444371549967968349e+00
9.131316546559629099e-01 -9.322584133317263877e+00
9.134138986315257780e-01 -9.188610287026222068e+00
9.136963171411590645e-01 -9.074471080764283215e+00
9.139789103468056730e-01 -9.142359648673050287e+00
9.142616784106085692e-01 -9.446026098866354914e+00
9.145446214949116692e-01 -9.724048612177625728e+00
9.148277397622599505e-01 -9.811955857506291068e+00
9.151110333753991188e-01 -9.787523887589259175e+00
9.153945024972773847e-01 -9.734826349785862476e+00
9.156781472910443531e-01 -9.691953320309039555e+00
9.159619679200522446e-01 -9.695341045705049510e+00
9.162459645478557846e-01 -9.768462416106444834e+00
9.165301373382120920e-01 -9.879223945676130825e+00
9.168144864550823447e-01 -9.915973328845552714e+00
9.170990120626307807e-01 -9.868632328384364882e+00
9.173837143252255855e-01 -9.781075110633423719e+00
9.176685934074392259e-01 -9.709888985405314088e+00
9.179536494740478947e-01 -9.716328560634565292e+00
9.182388826900341749e-01 -9.782198435925124613e+00
9.185242932205840427e-01 -9.834101819944066847e+00
9.188098812310900865e-01 -9.822805337504064482e+00
9.190956468871501750e-01 -9.742427480712422039e+00
9.193815903545680124e-01 -9.614742518238017510e+00
9.196677117993545814e-01 -9.478475765835014499e+00
9.199540113877265890e-01 -9.418582372024957294e+00
9.202404892861084651e-01 -9.477852421951638462e+00
9.205271456611318071e-01 -9.578007328067087656e+00
9.208139806796352689e-01 -9.646082201754325069e+00
9.211009945086670037e-01 -9.676620818340325059e+00
9.213881873154819990e-01 -9.666613418386873491e+00
9.216755592675446307e-01 -9.602652339136398041e+00
9.219631105325284404e-01 -9.528613048881538816e+00
9.222508412783153586e-01 -9.531951856238038090e+00
9.225387516729982584e-01 -9.614411618202666432e+00
9.228268418848787347e-01 -9.693232468192150009e+00
9.231151120824696577e-01 -9.743944991436364944e+00
9.234035624344939519e-01 -9.793745105463813161e+00
9.236921931098853733e-01 -9.832644868657894222e+00
9.239810042777898413e-01 -9.833012468160518438e+00
9.242699961075637738e-01 -9.810259951326088412e+00
9.245591687687763072e-01 -9.800553388209664263e+00
9.248485224312086306e-01 -9.821872501177040249e+00
9.251380572648538747e-01 -9.845342689598624020e+00
9.254277734399197763e-01 -9.850403943244259608e+00
9.257176711268254587e-01 -9.846103128344338984e+00
9.260077504962048733e-01 -9.855843578317262654e+00
9.262980117189055784e-01 -9.870880928476708505e+00
9.265884549659889613e-01 -9.856427804788154390e+00
9.268790804087321256e-01 -9.789313653897124823e+00
9.271698882186258928e-01 -9.724380227107189967e+00
9.274608785673770228e-01 -9.717610665702864026e+00
9.277520516269079920e-01 -9.664486457881821480e+00
9.280434075693567708e-01 -9.492424641549177977e+00
9.283349465670783784e-01 -9.386632104505338248e+00
9.286266687926434393e-01 -9.510288779757843258e+00
9.289185744188405147e-01 -9.534282255473385703e+00
9.292106636186748814e-01 -9.279017364530318446e+00
9.295029365653698639e-01 -9.026412374336132416e+00
9.297953934323668346e-01 -9.105803167549879618e+00
9.300880343933249916e-01 -9.003616480613118256e+00
9.303808596221225802e-01 -8.471540636326267304e+00
9.306738692928571144e-01 -8.101947679329555285e+00
9.309670635798451555e-01 -8.570456311769817148e+00
9.312604426576231997e-01 -8.873950836693779820e+00
9.315540067009473457e-01 -8.469740048019843925e+00
9.318477558847950704e-01 -8.057883096788373223e+00
9.321416903843635637e-01 -8.312687066470402897e+00
9.324358103750718385e-01 -8.344698210414435380e+00
9.327301160325603968e-01 -7.697692104585826200e+00
9.330246075326905641e-01 -7.236265410777832585e+00
9.333192850515475980e-01 -7.845931845112659175e+00
9.336141487654375792e-01 -8.555127290266113960e+00
9.339091988508902986e-01 -8.353665032704725490e+00
9.342044354846589238e-01 -8.018601822824052761e+00
9.344998588437192222e-01 -8.199992339120285578e+00
9.347954691052725584e-01 -8.291658488823941298e+00
9.350912664467427859e-01 -7.771703852350810848e+00
9.353872510457795775e-01 -7.417228740671703235e+00
9.356834230802574259e-01 -7.904818515086958541e+00
9.359797827282753113e-01 -8.654288482537594973e+00
9.362763301681594763e-01 -8.634641373748195292e+00
9.365730655784607617e-01 -8.416599895270337583e+00
9.368699891379572708e-01 -8.496707760351796423e+00
9.371671010256537038e-01 -8.427331823789813825e+00
9.374644014207814680e-01 -7.993333943932270813e+00
9.377618905028004548e-01 -7.901889440332524828e+00
9.380595684513973742e-01 -8.416769899969835933e+00
9.383574354464878642e-01 -8.930734562385396202e+00
9.386554916682159355e-01 -8.867584361240346880e+00
9.389537372969540829e-01 -8.711862829913911810e+00
9.392521725133052835e-01 -8.627910298930373756e+00
9.395507974981009980e-01 -8.264482624911011044e+00
9.398496124324032808e-01 -7.882158320072448987e+00
9.401486174975047794e-01 -8.114993022909175124e+00
9.404478128749280685e-01 -8.676061523469229542e+00
9.407471987464282037e-01 -8.987189127346823625e+00
9.410467752939906116e-01 -8.881268221331197310e+00
9.413465426998330887e-01 -8.716778465109882745e+00
9.416465011464059121e-01 -8.554751478107846197e+00
9.419466508163909513e-01 -8.269583609332244123e+00
9.422469918927047772e-01 -8.127300168868828223e+00
9.425475245584955530e-01 -8.455378026865332686e+00
9.428482489971463654e-01 -9.004696025025850759e+00
9.431491653922738916e-01 -9.410128961990039898e+00
9.434502739277295102e-01 -9.555723621877405094e+00
9.437515747875995231e-01 -9.513450071145712172e+00
9.440530681562050441e-01 -9.383792807938107217e+00
9.443547542181032206e-01 -9.254306434221348354e+00
9.446566331580869003e-01 -9.217097682153621463e+00
9.449587051611856303e-01 -9.316951111924822726e+00
9.452609704126656576e-01 -9.505519176961001904e+00
9.455634290980295953e-01 -9.694897573982643735e+00
9.458660814030189767e-01 -9.830255143863269041e+00
9.461689275136117017e-01 -9.896637877935745564e+00
9.464719676160250339e-01 -9.876181937398541777e+00
9.467752018967144911e-01 -9.754334284999458760e+00
9.470786305423740670e-01 -9.586603317544472702e+00
9.473822537399385624e-01 -9.471458423075205246e+00
9.476860716765810322e-01 -9.463073465891397973e+00
9.479900845397155607e-01 -9.551222085250174132e+00
9.482942925169969284e-01 -9.694345214433951696e+00
9.485986957963199462e-01 -9.836088883517049908e+00
9.489032945658221196e-01 -9.897402583856660385e+00
9.492080890138813176e-01 -9.799609881559149471e+00
9.495130793291184368e-01 -9.593062464606305184e+00
9.498182657003966245e-01 -9.472004118938343709e+00
9.501236483168215008e-01 -9.525389871814809339e+00
9.504292273677428238e-01 -9.676693685896111674e+00
9.507350030427531573e-01 -9.832935472241615571e+00
9.510409755316896474e-01 -9.912423837599249055e+00
9.513471450246339112e-01 -9.813930661398103439e+00
9.516535117119117038e-01 -9.565577006804574012e+00
9.519600757840954719e-01 -9.381975914872327849e+00
9.522668374320016893e-01 -9.408854358292956022e+00
9.525737968466937433e-01 -9.556267926879741026e+00
9.528809542194817128e-01 -9.709307421377047831e+00
9.531883097419213691e-01 -9.815993850435916102e+00
9.534958636058171733e-01 -9.707426387834175330e+00
9.538036160032199451e-01 -9.328863519351330069e+00
9.541115671264294162e-01 -9.038786873889193885e+00
9.544197171679933422e-01 -9.067223975460478869e+00
9.547280663207079465e-01 -9.272703185615910115e+00
9.550366147776199188e-01 -9.458597203506769802e+00
9.553453627320240837e-01 -9.620254251178948834e+00
9.556543103774661763e-01 -9.631341534083958322e+00
9.559634579077423977e-01 -9.188179873512581253e+00
9.562728055168990826e-01 -8.546458773985932567e+00
9.565823533992349192e-01 -8.457822918541864965e+00
9.568921017492992842e-01 -8.773001642847702897e+00
9.572020507618941298e-01 -8.996141932715318035e+00
9.575122006320737622e-01 -9.149475973365269965e+00
9.578225515551451741e-01 -9.333468735154042406e+00
9.581331037266693773e-01 -9.097610007255070741e+00
9.584438573424598484e-01 -8.289359262328616751e+00
9.587548125985853043e-01 -7.669462851644425427e+00
9.590659696913684806e-01 -7.868575212568089228e+00
9.593773288173871316e-01 -8.255158135713031697e+00
9.596888901734746957e-01 -8.352976703611943776e+00
9.600006539567195185e-01 -8.518014530617961100e+00
9.603126203644670733e-01 -8.612145297320921600e+00
9.606247895943189619e-01 -7.934943291899230644e+00
9.609371618441338025e-01 -6.899545155859982515e+00
9.612497373120282296e-01 -6.610100299787518452e+00
9.615625161963754497e-01 -7.118401397920592899e+00
9.618754986958085729e-01 -7.515471056168166797e+00
9.621886850092180588e-01 -7.672187311518086972e+00
9.625020753357541592e-01 -8.033893919132765404e+00
9.628156698748268072e-01 -8.199601423347985474e+00
9.631294688261049508e-01 -7.588656070440038093e+00
9.634434723895193287e-01 -6.927347204132615843e+00
9.637576807652603605e-01 -7.021582521587902193e+00
9.640720941537802569e-01 -7.608156194921434690e+00
9.643867127557927965e-01 -8.042966270198462553e+00
9.647015367722733270e-01 -8.352282462792459228e+00
9.650165664044609848e-01 -8.731394521439597156e+00
9.653318018538563638e-01 -8.816172492689020146e+00
9.656472433222244023e-01 -8.384628199869439413e+00
9.659628910115938272e-01 -8.077603325542554558e+00
9.662787451242565995e-01 -8.267717921926305280e+00
9.665948058627710227e-01 -8.670518161832433179e+00
9.669110734299589671e-01 -8.980131813444245381e+00
9.672275480289085348e-01 -9.231662180997659561e+00
9.675442298629741700e-01 -9.456818406554361900e+00
9.678611191357754384e-01 -9.449250392006661059e+00
9.681782160512006907e-01 -9.157763612638518680e+00
9.684955208134035098e-01 -8.971523976921275789e+00
9.688130336268067078e-01 -9.082237835366981926e+00
9.691307546961006603e-01 -9.288379914036568152e+00
9.694486842262438619e-01 -9.443017694140962703e+00
9.697668224224651468e-01 -9.574269728667445634e+00
9.700851694902615785e-01 -9.673939298702066480e+00
9.704037256354006713e-01 -9.608566872540677650e+00
9.707224910639206117e-01 -9.330672395380702255e+00
9.710414659821293704e-01 -9.134000221898190830e+00
9.713606505966075888e-01 -9.208126740065154081e+00
9.716800451142064698e-01 -9.365558506866477728e+00
9.719996497420497761e-01 -9.469345486583620186e+00
9.723194646875339409e-01 -9.557559706754659601e+00
9.726394901583285124e-01 -9.665293496448725818e+00
9.729597263623763759e-01 -9.684606313367112307e+00
9.732801735078939753e-01 -9.536025287726033639e+00
9.736008318033729791e-01 -9.342786973130955630e+00
9.739217014575792808e-01 -9.340847417834766020e+00
9.742427826795544421e-01 -9.497587905320415302e+00
9.745640756786156933e-01 -9.637762278092168344e+00
9.748855806643560440e-01 -9.723850636643078360e+00
9.752072978466456155e-01 -9.797922638014483709e+00
9.755292274356318627e-01 -9.854589875561828194e+00
9.758513696417392413e-01 -9.862460062619106793e+00
9.761737246756707620e-01 -9.815840322153917441e+00
9.764962927484073241e-01 -9.747014413659371712e+00
9.768190740712097142e-01 -9.709907312011637259e+00
9.771420688556171630e-01 -9.695540867467229873e+00
9.774652773134493433e-01 -9.696959264503675513e+00
9.777886996568062594e-01 -9.725802785205701184e+00
9.781123360980682468e-01 -9.739142392130133885e+00
9.784361868498978598e-01 -9.724297816532725847e+00
9.787602521252383170e-01 -9.729011958435421548e+00
9.790845321373158328e-01 -9.729406859180471656e+00
9.794090270996389513e-01 -9.618396238212540084e+00
9.797337372259991017e-01 -9.476683182881743051e+00
9.800586627304721521e-01 -9.457200953049550662e+00
9.803838038274171884e-01 -9.584967966722160782e+00
9.807091607314784021e-01 -9.678469227577011225e+00
9.810347336575848676e-01 -9.693027395622493714e+00
9.813605228209505427e-01 -9.743157101954466270e+00
9.816865284370768219e-01 -9.775769596395889494e+00
9.820127507217498719e-01 -9.695519709898462679e+00
9.823391898910440734e-01 -9.682302792652421886e+00
9.826658461613205775e-01 -9.775337436045333561e+00
9.829927197492280833e-01 -9.847703117772653059e+00
9.833198108717050578e-01 -9.851871359324945843e+00
9.836471197459770721e-01 -9.867612604803639442e+00
9.839746465895600203e-01 -9.842459821534589537e+00
9.843023916202596757e-01 -9.741813893319203999e+00
9.846303550561710249e-01 -9.718132954405405144e+00
9.849585371156817093e-01 -9.804950823604485777e+00
9.852869380174686942e-01 -9.796012624826744286e+00
9.856155579805018219e-01 -9.748624817010636434e+00
9.859443972240430343e-01 -9.758977870577609792e+00
9.862734559676460400e-01 -9.692604298996911893e+00
9.866027344311596448e-01 -9.590854495956136816e+00
9.869322328347243101e-01 -9.621153052234490133e+00
9.872619513987760387e-01 -9.664288240336645686e+00
9.875918903440448204e-01 -9.457163628061039162e+00
9.879220498915561866e-01 -9.369195121130360349e+00
9.882524302626314316e-01 -9.415897530695133355e+00
9.885830316788872807e-01 -9.147782394698310782e+00
9.889138543622378874e-01 -8.696346732269262247e+00
9.892448985348941681e-01 -8.878657170706901525e+00
9.895761644193648010e-01 -9.076952886480057714e+00
9.899076522384567811e-01 -8.524481688371224664e+00
9.902393622152751984e-01 -7.906672024682166011e+00
9.905712945732247920e-01 -8.201471108246892072e+00
9.909034495360098393e-01 -8.207673792398054502e+00
9.912358273276347109e-01 -7.191004086917132554e+00
9.915684281724045368e-01 -6.724279005691414568e+00
9.919012522949250954e-01 -7.530574899950465806e+00
9.922342999201048119e-01 -7.442769431332180829e+00
9.925675712731532041e-01 -5.910300032205441312e+00
9.929010665795832136e-01 -5.138033545847179084e+00
9.932347860652108729e-01 -6.354475034709821557e+00
9.935687299561550834e-01 -6.630497521488791790e+00
9.939028984788405019e-01 -5.267421154113321791e+00
9.942372918599949871e-01 -4.240685197869311196e+00
9.945719103266523753e-01 -6.275463968993676644e+00
9.949067541061524800e-01 -7.131257492576423829e+00
9.952418234261403152e-01 -5.781300039510824718e+00
9.955771185145693147e-01 -3.501523335096976552e+00
9.959126395996984460e-01 -5.672602930880429994e+00
9.962483869100956513e-01 -7.622554791106040284e+00
9.965843606746370709e-01 -7.054213635156088458e+00
9.969205611225065988e-01 -5.922623184342000968e+00
9.972569884831995468e-01 -7.679195440124090055e+00
9.975936429865192023e-01 -8.841630599056657047e+00
9.979305248625800484e-01 -8.445356771057845435e+00
9.982676343418078746e-01 -8.041179463500725433e+00
9.986049716549387778e-01 -8.512705474666290684e+00
9.989425370330224929e-01 -9.386495373553543686e+00
9.992803307074197283e-01 -9.418086551661417616e+00
9.996183529098050524e-01 -9.450236936664509813e+00
9.999566038721666716e-01 -9.695607307207183112e+00
1.000295083826806319e+00 -9.823916554087531949e+00
1.000633793006340699e+00 -9.767453579946050013e+00
1.000972731643702041e+00 -9.683924677503000567e+00
1.001311899972137764e+00 -9.632554908651286496e+00
1.001651298225211484e+00 -9.719967347720171347e+00
1.001990926636804335e+00 -9.787777696471835043e+00
1.002330785441113870e+00 -9.791778375012086144e+00
1.002670874872655826e+00 -9.780944605477884579e+00
1.003011195166264580e+00 -9.819224282749019039e+00
1.003351746557092916e+00 -9.833582655977920695e+00
1.003692529280613810e+00 -9.720516201203281526e+00
1.004033543572619758e+00 -9.545175694978411229e+00
1.004374789669223667e+00 -9.458605204089508334e+00
1.004716267806859964e+00 -9.571407442356303363e+00
1.005057978222284598e+00 -9.607037080015970787e+00
1.005399921152575704e+00 -9.533273237498860908e+00
1.005742096835134047e+00 -9.544444539582741527e+00
1.006084505507683691e+00 -9.636653548441927342e+00
1.006427147408272660e+00 -9.492582366782812642e+00
1.006770022775273610e+00 -9.174254206276600598e+00
1.007113131847383380e+00 -8.997255431693702121e+00
1.007456474863625662e+00 -9.196387547575341159e+00
1.007800052063348328e+00 -9.372838397095961227e+00
1.008143863686227659e+00 -9.312998849699852144e+00
1.008487909972265895e+00 -9.263978447312979370e+00
1.008832191161793679e+00 -9.414441648436650212e+00
1.009176707495470060e+00 -9.474925626320668925e+00
1.009521459214282046e+00 -9.252352948072484651e+00
1.009866446559547049e+00 -8.927160480058205394e+00
1.010211669772911547e+00 -8.841524861720472472e+00
1.010557129096353535e+00 -9.126008107384905088e+00
1.010902824772181408e+00 -9.315943676629331094e+00
1.011248757043035740e+00 -9.257237662763486696e+00
1.011594926151888618e+00 -9.166086495831677894e+00
1.011941332342045419e+00 -9.281759251618154849e+00
1.012287975857145250e+00 -9.336995446495620854e+00
1.012634856941160288e+00 -9.063739507016521202e+00
1.012981975838398441e+00 -8.623764704515224366e+00
1.013329332793501347e+00 -8.574423451890083925e+00
1.013676928051447046e+00 -8.979988198913929409e+00
1.014024761857549750e+00 -9.183455040801050018e+00
1.014372834457460959e+00 -9.108419238609144486e+00
1.014721146097168791e+00 -9.092161958820497603e+00
1.015069697022999318e+00 -9.225436267358190889e+00
1.015418487481617893e+00 -9.166057129459545649e+00
1.015767517720028712e+00 -8.870319327748461546e+00
1.016116787985575476e+00 -8.717274258878660476e+00
1.016466298525942724e+00 -8.942288525405388100e+00
1.016816049589154725e+00 -9.242084301872068863e+00
1.017166041423578582e+00 -9.291527227976416725e+00
1.017516274277922905e+00 -9.232846606828843505e+00
1.017866748401238919e+00 -9.263178807345980204e+00
1.018217464042921128e+00 -9.255449814126791352e+00
1.018568421452708206e+00 -9.060775875303193061e+00
1.018919620880682331e+00 -8.873909577103404445e+00
1.019271062577271847e+00 -8.964458638783071365e+00
1.019622746793250156e+00 -9.251614106558122330e+00
1.019974673779736829e+00 -9.336864012587398065e+00
1.020326843788198712e+00 -9.236236636970033942e+00
1.020679257070449042e+00 -9.190190599164225205e+00
1.021031913878650554e+00 -9.200573662158262778e+00
1.021384814465313262e+00 -9.063666747225511244e+00
1.021737959083297120e+00 -8.862795890124630205e+00
1.022091347985812027e+00 -8.870978969412703918e+00
1.022444981426417598e+00 -9.129125854840822285e+00
1.022798859659025172e+00 -9.305706520457988518e+00
1.023152982937897582e+00 -9.210124331704605538e+00
1.023507351517649600e+00 -9.079947087032337549e+00
1.023861965653249273e+00 -9.088174115664628516e+00
1.024216825600017700e+00 -9.099305268865123253e+00
1.024571931613630582e+00 -8.936468168594615236e+00
1.024927283950117785e+00 -8.787878675738284073e+00
1.025282882865864886e+00 -8.892689033169745016e+00
1.025638728617613404e+00 -9.202724552936501823e+00
1.025994821462461015e+00 -9.274829273543218733e+00
1.026351161657863109e+00 -9.111087096967139587e+00
1.026707749461632346e+00 -9.057854405113062057e+00
1.027064585131939989e+00 -9.163329310537619676e+00
1.027421668927316567e+00 -9.130660706620915334e+00
1.027779001106652323e+00 -9.010308141796826931e+00
1.028136581929197213e+00 -9.117582429734738980e+00
1.028494411654562457e+00 -9.400866600288054542e+00
1.028852490542720988e+00 -9.445100390783750299e+00
1.029210818854007670e+00 -9.289160374707876144e+00
1.029569396849120411e+00 -9.321359750890337637e+00
1.029928224789119939e+00 -9.396878429256048548e+00
1.030287302935431804e+00 -9.251428441214329723e+00
1.030646631549846148e+00 -9.209471769281208253e+00
1.031006210894517716e+00 -9.464638209651297984e+00
1.031366041231968511e+00 -9.584889755078961571e+00
1.031726122825086023e+00 -9.392429920102699725e+00
1.032086455937125002e+00 -9.326044238297185984e+00
1.032447040831709240e+00 -9.446316740816541824e+00
1.032807877772829785e+00 -9.344563931378957022e+00
1.033168967024847840e+00 -9.204864534390935660e+00
1.033530308852493418e+00 -9.397789932821410730e+00
1.033891903520868238e+00 -9.535273162255862189e+00
1.034253751295443946e+00 -9.332933605111634279e+00
1.034615852442064776e+00 -9.240507200349952655e+00
1.034978207226947333e+00 -9.361810231988215492e+00
1.035340815916681034e+00 -9.267646958703039672e+00
1.035703678778228776e+00 -9.112841617947765371e+00
1.036066796078928487e+00 -9.288174392170276406e+00
1.036430168086492687e+00 -9.421034901680400253e+00
1.036793795069009594e+00 -9.166985449429716937e+00
1.037157677294944680e+00 -9.032678197641189399e+00
1.037521815033138672e+00 -9.144339074375011478e+00
1.037886208552811551e+00 -8.958826624600305877e+00
1.038250858123560771e+00 -8.592728506245407516e+00
1.038615764015363707e+00 -8.727444909796531647e+00
1.038980926498576540e+00 -8.925927352033227180e+00
1.039346345843935815e+00 -8.566510874383652663e+00
1.039712022322559548e+00 -8.165224118884566451e+00
1.040077956205947451e+00 -8.319076577798682592e+00
1.040444147765981153e+00 -8.398592167814285858e+00
1.040810597274925975e+00 -7.944205819797502954e+00
1.041177305005430043e+00 -7.773360336700079642e+00
1.041544271230526730e+00 -8.183533438961944739e+00
1.041911496223633771e+00 -8.292935833530805212e+00
1.042278980258555254e+00 -7.943267261489950215e+00
1.042646723609481629e+00 -7.859903574956661032e+00
1.043014726550989479e+00 -8.202698093514754873e+00
1.043382989358044632e+00 -8.262652381604539187e+00
1.043751512306000162e+00 -8.074860388902266095e+00
1.044120295670599274e+00 -8.224349471453479055e+00
1.044489339727974198e+00 -8.604842502372775925e+00
1.044858644754648624e+00 -8.745264894563774760e+00
1.045228211027536158e+00 -8.746911498828353615e+00
1.045598038823943421e+00 -8.907001827616113587e+00
1.045968128421569165e+00 -9.115035488829562382e+00
1.046338480098505830e+00 -9.176120363006930347e+00
1.046709094133239759e+00 -9.208949050271257875e+00
1.047079970804651206e+00 -9.346243174927280961e+00
1.047451110392016771e+00 -9.500582807006026087e+00
1.047822513175008963e+00 -9.584725014524906328e+00
1.048194179433696860e+00 -9.648944428526419870e+00
1.048566109448547223e+00 -9.726402843080450111e+00
1.048938303500424940e+00 -9.779426030680497206e+00
1.049310761870593467e+00 -9.798613673937779822e+00
1.049683484840716829e+00 -9.812473422779703469e+00
1.050056472692858511e+00 -9.833371384409701932e+00
1.050429725709483675e+00 -9.851607817757098928e+00
1.050803244173458495e+00 -9.859492155146540426e+00
1.051177028368052380e+00 -9.855816214867786584e+00
1.051551078576937304e+00 -9.841676765872193755e+00
1.051925395084189585e+00 -9.821834011272130738e+00
1.052299978174290107e+00 -9.796994973007031149e+00
1.052674828132125207e+00 -9.740579979587323578e+00
1.053049945242986674e+00 -9.622997902117276681e+00
1.053425329792573750e+00 -9.486300621637951735e+00
1.053800982066993130e+00 -9.398900608050098526e+00
1.054176902352759626e+00 -9.316111583694009823e+00
1.054553090936797055e+00 -9.165093367421263792e+00
1.054929548106438686e+00 -9.039682913373553674e+00
1.055306274149428347e+00 -9.017982634184932067e+00
1.055683269353921538e+00 -8.893847310082037438e+00
1.056060534008484764e+00 -8.529041239631055760e+00
1.056438068402098640e+00 -8.222421214015753321e+00
1.056815872824155012e+00 -8.197625183020818440e+00
1.057193947564461611e+00 -8.131847501240599740e+00
1.057572292913240508e+00 -7.854071189599153513e+00
1.057950909161129216e+00 -7.778117395586377825e+00
1.058329796599181805e+00 -7.952284061156206008e+00
1.058708955518869121e+00 -7.837773210841419314e+00
1.059088386212080124e+00 -7.309750678532168422e+00
1.059468088971122546e+00 -7.131208365699308160e+00
1.059848064088722897e+00 -7.407619436301160931e+00
1.060228311858028460e+00 -7.470197263175577973e+00
1.060608832572606630e+00 -7.315070546758761338e+00
1.060989626526446905e+00 -7.535721985768645936e+00
1.061370694013961113e+00 -7.960424578514221139e+00
1.061752035329984079e+00 -7.917215092396304499e+00
1.062133650769774507e+00 -7.594172722168309519e+00
1.062515540629016098e+00 -7.668980830579130270e+00
1.062897705203816878e+00 -8.023982305425533923e+00
1.063280144790712312e+00 -8.149385759020674413e+00
1.063662859686664408e+00 -8.180945870778714379e+00
1.064045850189062392e+00 -8.455494038225765507e+00
1.064429116595724700e+00 -8.697281708253285615e+00
1.064812659204898093e+00 -8.572661699176819639e+00
1.065196478315260320e+00 -8.367662724894330495e+00
1.065580574225919674e+00 -8.469294842529848211e+00
1.065964947236415439e+00 -8.695763691953743546e+00
1.066349597646720104e+00 -8.782532534881170250e+00
1.066734525757238261e+00 -8.868980308640175281e+00
1.067119731868809485e+00 -9.074658132781564746e+00
1.067505216282707448e+00 -9.167412422474171763e+00
1.067890979300641474e+00 -9.035838420231243617e+00
1.068277021224757206e+00 -8.935457980482397033e+00
1.068663342357637047e+00 -9.034758293431536913e+00
1.069049943002301495e+00 -9.181756711851107866e+00
1.069436823462209585e+00 -9.264906418590385329e+00
1.069823984041260223e+00 -9.373536956854763957e+00
1.070211425043792186e+00 -9.492918381441313613e+00
1.070599146774584787e+00 -9.470398926781399496e+00
1.070987149538859873e+00 -9.354645078415842363e+00
1.071375433642281827e+00 -9.347893227574104458e+00
1.071763999390958233e+00 -9.455560941775274841e+00
1.072152847091441208e+00 -9.555580589903911459e+00
1.072541977050727846e+00 -9.639780731012365322e+00
1.072931389576260441e+00 -9.722650158685837596e+00
1.073321084975928930e+00 -9.701009017050409966e+00
1.073711063558070000e+00 -9.565128632145729171e+00
1.074101325631468873e+00 -9.500280701692531693e+00
1.074491871505360630e+00 -9.545192315204303668e+00
1.074882701489428438e+00 -9.577212248465116318e+00
1.075273815893807994e+00 -9.598037766355901113e+00
1.075665215029085520e+00 -9.637646769916955236e+00
1.076056899206300210e+00 -9.543389680043446788e+00
1.076448868736944453e+00 -9.266601277024051342e+00
1.076841123932963828e+00 -9.079493099382375476e+00
1.077233665106759330e+00 -9.156520029268449434e+00
1.077626492571188255e+00 -9.243922585175482709e+00
1.078019606639563310e+00 -9.254157843917482751e+00
1.078413007625655506e+00 -9.354653562621820129e+00
1.078806695843693042e+00 -9.439998940943382877e+00
1.079200671608363971e+00 -9.262969502202167860e+00
1.079594935234815978e+00 -9.000343621155593610e+00
1.079989487038657492e+00 -8.982775184576212268e+00
1.080384327335958128e+00 -9.192816383274930558e+00
1.080779456443250464e+00 -9.316783546650412973e+00
1.081174874677529596e+00 -9.389575211304418190e+00
1.081570582356255139e+00 -9.542805059769762011e+00
1.081966579797351891e+00 -9.607215385887229786e+00
1.082362867319210054e+00 -9.466612563523085555e+00
1.082759445240686569e+00 -9.322256739793829183e+00
1.083156313881105337e+00 -9.349489744906236410e+00
1.083553473560259661e+00 -9.511185308862650345e+00
1.083950924598411136e+00 -9.623897998884785920e+00
1.084348667316292092e+00 -9.683326857937231580e+00
1.084746702035105370e+00 -9.756446132064297672e+00
1.085145029076525436e+00 -9.790864224742676925e+00
1.085543648762699931e+00 -9.692472613674340209e+00
