date keplerian stellar stellar+keplerian GP_variance
9473.49878834 -3.74125466 2.46997653 -1.27127813 5.67849699
9473.61166375 -1.51361000 2.14125451 0.62764451 5.68086075
9473.72453916 2.26105327 1.81154746 4.07260073 5.67984278
9473.83741457 3.72475699 1.48239315 5.20715014 5.67549316
9473.95028998 1.38149035 1.15529352 2.53678387 5.66794630
9474.06316539 -2.37375908 0.83170337 -1.54205571 5.65741386
9474.17604080 -3.70285549 0.51301976 -3.18983573 5.64417541
9474.28891621 -1.24736646 0.20057221 -1.04679425 5.62856675
9474.40179162 2.48302108 -0.10438632 2.37863476 5.61096632
9474.51466703 3.67558195 -0.40068745 3.27489450 5.59177975
9474.62754244 1.11143291 -0.68725454 0.42417836 5.57142306
9474.74041785 -2.58868075 -0.96310881 -3.55178956 5.55030489
9474.85329326 -3.64297593 -1.22737442 -4.87035035 5.52880845
9474.96616867 -0.97388690 -1.47928247 -2.45316937 5.50727379
9475.07904408 2.69058479 -1.71817392 0.97241087 5.48598123
9475.19191949 3.60508473 -1.94350138 1.66158335 5.46513668
9475.30479490 0.83492800 -2.15482972 -1.31990172 5.44485980
9475.41767031 -2.78858538 -2.35183564 -5.14042102 5.42517547
9475.53054572 -3.56196333 -2.53430606 -6.09626939 5.40600944
9475.64342113 -0.69475779 -2.70213540 -3.39689319 5.38718828
9475.75629654 2.88254033 -2.85532192 0.02721841 5.36844395
9475.86917195 3.51367428 -2.99396301 0.51971127 5.34942290
9475.98204736 0.55357964 -3.11824957 -2.56466993 5.32969930
9476.09492277 -2.97231333 -3.22845964 -6.20077297 5.30879192
9476.20779818 -3.46028765 -3.32495131 -6.78523896 5.28618396
9476.32067359 -0.41159837 -3.40815501 -3.81975338 5.26134515
9476.43354900 3.05777414 -3.47856546 -0.42079132 5.23375509
9476.54642441 3.40188089 -3.53673319 -0.13485230 5.20292728
9476.65929982 0.26901995 -3.58325597 -3.31423602 5.16843287
9476.77217523 -3.13879879 -3.61877019 -6.75756897 5.12992355
9476.88505064 -3.33853873 -3.64394236 -6.98248109 5.08715304
9476.99792605 -0.12605124 -3.65946086 -3.78551211 5.03999648
9477.11080146 3.21526970 -3.66602803 -0.45075833 4.98846746
9477.22367687 3.27035306 -3.66435275 -0.39399969 4.93273207
9477.33655228 -0.01710034 -3.65514359 -3.67224393 4.87311961
9477.44942769 -3.28707596 -3.63910257 -6.92617853 4.81012940
9477.56230310 -3.19742282 -3.61691965 -6.81434247 4.74443309
9477.67517851 0.16022711 -3.58926788 -3.42904078 4.67687175
9477.78805392 3.35411337 -3.55679934 -0.20268598 4.60844694
9477.90092933 3.11985380 -3.52014179 -0.40028799 4.54030472
9478.01380474 -0.30312142 -3.47989598 -3.78301740 4.47371185
9478.12668015 -3.41628468 -3.43663366 -6.85291834 4.41002321
9478.23955556 -3.03775854 -3.39089620 -6.42865474 4.35064022
9478.35243097 0.44557597 -3.34319365 -2.89761767 4.29696042
9478.46530638 3.47349970 -3.29400436 0.17949534 4.25031975
9478.57818179 2.95125615 -3.24377489 -0.29251874 4.21192993
9478.69105720 -0.58738409 -3.19292024 -3.78030433 4.18281509
9478.80393261 -3.52567542 -3.14182422 -6.66749964 4.16375286
9478.91680803 -2.86047212 -3.09084001 -5.95131214 4.15522532
9479.02968344 0.72834004 -3.04029068 -2.31195064 4.15738553
9479.14255885 3.57273614 -2.99046972 0.58226642 4.17004304
9479.25543426 2.76553816 -2.94164146 -0.17610330 4.19267036
9479.36830967 -0.86823932 -2.89404138 -3.76228070 4.22442912
9479.48118508 -3.61461358 -2.84787621 -6.46248980 4.26421249
9479.59406049 -2.66659200 -2.80332388 -5.46991588 4.31069889
9479.70693590 1.00687898 -2.76053324 -1.75365426 4.36241135
9479.81981131 3.65124700 -2.71962364 0.93162337 4.41777709
9479.93268672 2.56377719 -2.68068430 -0.11690711 4.47518346
9480.04556213 -1.14405786 -2.64377355 -3.78783141 4.53302722
9480.15843754 -3.68258325 -2.60891797 -6.29150122 4.58975584
9480.27131295 -2.45724289 -2.57611150 -5.03335439 4.64390050
9480.38418836 1.27957697 -2.54531454 -1.26573757 4.69410138
9480.49706377 3.70857686 -2.51645307 1.19212378 4.73912604
9480.60993918 2.34714365 -2.48941799 -0.14227434 4.77788207
9480.72281459 -1.41323969 -2.46406453 -3.87730422 4.80942530
9480.83569000 -3.72919012 -2.44021198 -6.16940209 4.83296442
9480.94856541 -2.23363922 -2.41764369 -4.65128291 4.84786316
9481.06144082 1.54485210 -2.39610742 -0.85125532 4.85364054
9481.17431623 3.74439312 -2.37531610 1.36907703 4.84996997
9481.28719164 2.11689425 -2.35494894 -0.23805469 4.83667758
9481.40006705 -1.67422326 -2.33465311 -4.00887637 4.81374004
9481.51294246 -3.75416382 -2.31404575 -6.06820957 4.78128224
9481.62581787 -1.99707813 -2.29271653 -4.28979465 4.73957481
9481.73869328 1.80116548 -2.27023060 -0.46906512 4.68903164
9481.85156869 3.75848803 -2.24613204 1.51235599 4.63020733
9481.96444410 1.87436467 -2.21994758 -0.34558291 4.56379449
9482.07731951 -1.92549460 -2.19119076 -4.11668536 4.49062075
9482.19019492 -3.75735948 -2.15936634 -5.91672583 4.41164506
9482.30307033 -1.74893192 -2.12397489 -3.87290681 4.32795309
9482.41594574 2.04703024 -2.08451757 -0.03748733 4.24075091
9482.52882115 3.75077982 -2.04050094 1.71027888 4.15135638
9482.64169656 1.62096184 -1.99144173 -0.37047989 4.06118729
9482.75457197 -2.16559608 -1.93687153 -4.10246760 3.97174504
9482.86744738 -3.73875857 -1.87634127 -5.61509984 3.88459279
9482.98032279 -1.49064009 -1.80942541 -3.30006550 3.80132671
9483.09319820 2.28102010 -1.73572580 0.54529430 3.72353972
9483.20607361 3.72131319 -1.65487513 2.06643807 3.65277722
9483.31894902 1.35815574 -1.56653983 -0.20838409 3.59048585
9483.43182443 -2.39313486 -1.47042260 -3.86355746 3.53795749
9483.54469984 -3.69846899 -1.36626424 -5.06473323 3.49627259
9483.65757525 -1.22370100 -1.25384499 -2.47754600 3.46624819
9483.77045066 2.50177769 -1.13298535 1.36879233 3.44839690
9483.88332607 3.67025910 -1.00354626 2.66671284 3.44290262
9483.99620148 1.08747094 -0.86542884 0.22204210 3.44961699
9484.10907689 -2.60679097 -0.71857361 -3.32536459 3.46807764
9484.22195230 -3.63672445 -0.56295940 -4.19968386 3.49754620
9484.33482771 -0.94966319 -0.39860181 -1.34826500 3.53706109
9484.44770312 2.70802237 -0.22555151 2.48247086 3.58549853
9484.56057854 3.59791370 -0.04389235 3.55402136 3.64163503
9484.67345395 0.81047768 0.14626053 0.95673821 3.70420578
9484.78632936 -2.80532500 0.34476261 -2.46056239 3.77195459
9484.89920477 -3.55388315 0.55144167 -3.00244149 3.84367355
9485.01208018 -0.67011634 0.76609925 0.09598291 3.91823152
9485.12495559 2.89855771 0.98851175 3.88706947 3.99459215
9485.23783100 3.50469668 1.21843111 4.72312779 4.07182268
9485.35070641 0.52878281 1.45558488 1.98436769 4.14909517
9485.46358182 -2.98758524 1.69967586 -1.28790938 4.22568169
9485.57645723 -3.45042565 1.95038101 -1.50004464 4.30094519
9485.68933264 -0.38668212 2.20734974 1.82066762 4.37432749
9485.80220805 3.07227843 2.47020165 5.54248007 4.44533558
9485.91508346 3.39114879 2.73852353 6.12967231 4.51352754
9486.02795887 0.24402045 3.01186590 3.25588635 4.57849888
9486.14083428 -3.15251439 3.28973906 0.13722467 4.63987022
9486.25370969 -3.32695210 3.57160871 0.24465662 4.69727705
9486.36658510 -0.10100475 3.85689137 3.75588662 4.75036194
9486.47946051 3.22817674 4.14494965 7.37312639 4.79876976
9486.59233592 3.25792872 4.43508767 7.69301638 4.84214597
9486.70521133 -0.04215748 4.72654663 4.68438915 4.88013809
9486.81808674 -3.29915570 5.01850092 1.71934523 4.91240031
9486.93096215 -3.18417878 5.31005478 2.12587600 4.93860082
9487.04383756 0.18525856 5.60023993 5.78549849 4.95843175
9487.15671297 3.36534829 5.88801416 9.25336244 4.97162103
9487.26958838 3.10580929 6.17226119 9.27807048 4.97794588
9487.38246379 -0.32809086 6.45179200 6.12370115 4.97724723
9487.49533920 -3.42665848 6.72534759 3.29868911 4.96944462
9487.60821461 -3.02293393 6.99160351 3.96866958 4.95455092
9487.72109002 0.47044717 7.24917609 7.71962326 4.93268642
9487.83396543 3.48299733 7.49663045 10.97962778 4.90409160
9487.94684084 2.93567295 7.73249030 10.66816325 4.86913813
9488.05971625 -0.61212096 7.95524939 7.34312843 4.82833738
9488.17259166 -3.53428309 8.16338466 4.62910157 4.78234588
9488.28546707 -2.84415293 8.35537073 5.51121779 4.73196701
9488.39834248 0.75290670 8.52969575 9.28260245 4.67814802
9488.51121789 3.58044137 8.68487820 12.26531958 4.62197167
9488.62409330 2.74850666 8.81948443 11.56799110 4.56464149
9488.73696871 -0.89260014 8.93214664 8.03954651 4.50745982
9488.84984412 -3.62140520 9.02158094 5.40017574 4.45179798
9488.96271953 -2.64887290 9.08660517 6.43773227 4.39905832
9489.07559494 1.03099860 9.12615613 10.15715472 4.35062842
9489.18847035 3.65711515 9.13930582 12.79642097 4.30782877
9489.30134576 2.54539619 9.12527649 11.67067268 4.27185626
9489.41422117 -1.16790130 9.08345401 7.91555270 4.24372701
9489.52709658 -3.68751941 9.01339946 5.32588005 4.22422303
9489.63997199 -2.43822666 8.91485865 6.47663198 4.21384772
9489.75284740 1.30310963 8.78776925 10.09087889 4.21279481
9489.86572281 3.71257388 8.63226569 12.34483957 4.22093434
9489.97859822 2.32751979 8.44868141 10.77620120 4.23781741
9490.09147363 -1.43642743 8.23754865 6.80112122 4.26269910
9490.20434905 -3.73224219 7.99959580 4.26735360 4.29457699
9490.31722446 -2.21343619 7.73574218 5.52230599 4.33224113
9490.43009987 1.56766128 7.44709064 9.01475192 4.37433062
9490.54297528 3.74649583 7.13491798 10.88141381 4.41939206
9490.65585069 2.09614136 6.80066333 8.89680470 4.46593583
9490.76872610 -1.69662079 6.44591492 4.74929412 4.51248752
9490.88160151 -3.75531410 6.07239523 2.31708112 4.55763255
9490.99447692 -1.97580549 5.68194500 3.70613951 4.60005358
9491.10735233 1.82311887 5.27650619 7.09962506 4.63856042
9491.22022774 3.75868422 4.85810417 8.61678839 4.67211338
9491.33310315 1.85260314 4.42882952 6.28143266 4.69984043
9491.44597856 -1.94697200 3.99081949 2.04384749 4.72104934
9491.55885397 -3.75660130 3.54623947 -0.21036183 4.73523533
9491.67172938 -1.72671307 3.09726464 1.37055157 4.74208495
9491.78460479 2.06800048 2.64606193 4.71406241 4.74147654
9491.89748020 3.74906836 2.19477255 5.94384090 4.73347766
9492.01035561 1.59831791 1.74549518 3.34381308 4.71833941
9492.12323102 -2.18602875 1.30026994 -0.88575881 4.69648759
9492.23610643 -3.73609632 0.86106333 -2.87503299 4.66851052
9492.34898184 -1.46760393 0.42975410 -1.03784983 4.63514309
9492.46185725 2.30088555 0.00812036 2.30900591 4.59724677
9492.57473266 3.71770401 -0.40217225 3.31553176 4.55578508
9492.68760807 1.33476077 -0.79958099 0.53517978 4.51179442
9492.80048348 -2.41240427 -1.18269523 -3.59509950 4.46635013
9492.91335889 -3.69391811 -1.55024417 -5.24416228 4.42052820
9493.02623430 -1.19998116 -1.90110314 -3.10108430 4.37536340
9493.13910971 2.52042310 -2.23429845 0.28612465 4.33180527
9493.25198512 3.66477313 -2.54901063 1.11576250 4.29067409
9493.36486053 1.06346064 -2.84457618 -1.78111554 4.25261919
9493.47773594 -2.62478534 -3.12048778 -5.74527312 4.21808282
9493.59061135 -3.63031135 -3.37639285 -7.00670421 4.18727229
9493.70348676 -0.92539727 -3.61209076 -4.53748803 4.16014312
9493.81636217 2.72533959 -3.82752841 -1.10218882 4.13639495
9493.92923758 3.59058277 -4.02279451 -0.43221174 4.11548088
9494.04211299 0.78599134 -4.19811255 -3.41212121 4.09662985
9494.15498840 -2.82193995 -4.35383252 -7.17577247 4.07888019
9494.26786381 -3.54564503 -4.49042168 -8.03606671 4.06112212
9494.38073922 -0.64544510 -4.60845432 -5.25389942 4.04214591
9494.49361463 2.91444628 -4.70860084 -1.79415457 4.02069295
9494.60649004 3.49556331 -4.79161635 -1.29605304 3.99550696
9494.71936545 0.50396247 -4.85832877 -4.35436630 3.96538321
9494.83224086 -3.00272437 -4.90962688 -7.91235126 3.92921438
9494.94511627 -3.44041029 -4.94644836 -8.38685865 3.88603230
9495.05799168 -0.36174869 -4.96976803 -5.33151673 3.83504534
9495.17086709 3.08664616 -4.98058654 -1.89394037 3.77567181
9495.28374250 3.38026597 -4.97991949 -1.59965352 3.70756995
9495.39661791 0.21901010 -4.96878738 -4.74977729 3.63066540
9495.50949332 -3.16608989 -4.94820626 -8.11429615 3.54517709
9495.62236873 -3.31521761 -4.91917927 -8.23439688 3.45164255
9495.73524414 -0.07595377 -4.88268926 -4.95864303 3.35094327
9495.84811956 3.24094030 -4.83969224 -1.59875194 3.24433063
9495.96099497 3.24535958 -4.79111194 -1.54575236 3.13345153
9496.07387038 -0.06721276 -4.73783529 -4.80504804 3.02037163
9496.18674579 -3.31108881 -4.68070891 -7.99179772 2.90759101
9496.29962120 -3.17079323 -4.62053642 -7.79132965 2.79804287
9496.41249661 0.21028177 -4.55807653 -4.34779476 2.69506009
9496.52537202 3.37643363 -4.49404189 -1.11760825 2.60228891
9496.63824743 3.09162674 -4.42909845 -1.33747171 2.52352565
9496.75112284 -0.35304571 -4.36386538 -4.71691109 2.46245994
9496.86399825 -3.43687998 -4.29891523 -7.73579521 2.42233061
9496.97687366 -3.00797497 -4.23477445 -7.24274942 2.40554066
9497.08974907 0.49529746 -4.17192397 -3.67662651 2.41331929
9497.20262448 3.49234015 -4.11079982 -0.61845966 2.44553229
9497.31549989 2.91995927 -4.05179370 -1.13183443 2.50070501
9497.42837530 -0.63683064 -3.99525345 -4.63208408 2.57624696
9497.54125071 -3.54273369 -3.94148325 -7.48421694 2.66879898
9497.65412612 -2.82770734 -3.89074372 -6.71845106 2.77460185
9497.76700153 0.77743991 -3.84325165 -3.06581174 2.88980936
9497.87987694 3.58798748 -3.79917951 -0.21119203 3.01071173
9497.99275235 2.73135301 -3.75865481 -1.02730180 3.13387095
9498.10562776 -0.91692128 -3.72175913 -4.63868041 3.25618748
9498.21850317 -3.62803587 -3.68852704 -7.31656292 3.37492118
9498.33137858 -2.63103607 -3.65894496 -6.28998104 3.48768564
9498.44425399 1.05507240 -3.63294990 -2.57787750 3.59242936
9498.55712940 3.66282077 -3.61042830 0.05239247 3.68741192
9498.67000481 2.52690207 -3.59121501 -1.06431294 3.77117976
9498.78288022 -1.19169283 -3.57509243 -4.76678526 3.84254376
9498.89575563 -3.69229169 -3.56179001 -7.25408170 3.90055945
9499.00863104 -2.41910208 -3.55098407 -5.97008615 3.94451005
9499.12150645 1.32658438 -3.54229816 -2.21571379 3.97389200
9499.23438186 3.71640590 -3.53530391 0.18110199 3.98840282
9499.34725727 2.30779249 -3.52952245 -1.22172996 3.98793086
9499.46013268 -1.45955133 -3.52442651 -4.98397785 3.97254653
9499.57300809 -3.73512840 -3.51944324 -7.25457163 3.94249505
9499.68588350 -2.19313478 -3.51395758 -5.70709236 3.89819016
9499.79875891 1.59040079 -3.50731647 -1.91691567 3.84020904
9499.91163432 3.74843203 -3.49883364 0.24959839 3.76928811
9500.02450973 2.07529531 -3.48779507 -1.41249975 3.68631995
9500.13738514 -1.71894292 -3.47346500 -5.19240793 3.59235134
9500.25026055 -3.75629749 -3.45509249 -7.21138998 3.48858243
9500.36313596 -1.95444503 -3.43191833 -5.38636337 3.37636746
9500.47601137 1.84499124 -3.40318233 -1.55819109 3.25721675
9500.58888678 3.75871337 -3.36813074 0.39058263 3.13280011
9500.70176219 1.83075928 -3.32602382 -1.49526454 3.00495111
9500.81463760 -1.96836286 -3.27614328 -5.24450614 2.87567105
9500.92751301 -3.75567616 -3.21779958 -6.97347574 2.74713042
9501.04038842 -1.70441748 -3.15033890 -4.85475638 2.62166393
9501.15326383 2.08887882 -3.07314964 -0.98427082 2.50175297
9501.26613924 3.74719027 -2.98566838 0.76152190 2.38998664
9501.37901465 1.57560294 -2.88738517 -1.31178223 2.28899077
9501.49189006 -2.20636426 -2.77784806 -4.98421232 2.20131493
9501.60476548 -3.73326802 -2.65666677 -6.38993479 2.12927373
9501.71764089 -1.44450254 -2.52351550 -3.96801804 2.07475259
9501.83051630 2.32064874 -2.37813485 -0.05748611 2.03900789
9501.94339171 3.71392960 -2.22033276 1.49359684 2.02250903
9502.05626712 1.31130648 -2.04998458 -0.73867810 2.02487182
9502.16914253 -2.43156646 -1.86703231 -4.29859877 2.04491126
9502.28201794 -3.68920306 -1.67148300 -5.36068606 2.08080354
9502.39489335 -1.17620799 -1.46340648 -2.63961447 2.13031383
9502.50776876 2.53895650 -1.24293248 1.29602402 2.19103378
9502.62064417 3.65912429 -1.01024728 2.64887700 2.26058420
9502.73351958 1.03940308 -0.76559006 0.27381302 2.33676054
9502.84639499 -2.64266306 -0.50924900 -3.15191206 2.41761955
9502.95927040 -3.62373691 -0.24155747 -3.86529437 2.50151703
9503.07214581 -0.90109022 0.03710979 -0.86398042 2.58711053
9503.18502122 2.74253568 0.32634008 3.06887576 2.67333956
9503.29789663 3.58309226 0.62568578 4.20877805 2.75939251
9503.41077204 0.76147006 0.93466685 1.69613692 2.84466688
9503.52364745 -2.83842947 1.25277257 -1.58565690 2.92872646
9503.63652286 -3.53724932 1.57946257 -1.95778675 3.01125830
9503.74939827 -0.62074518 1.91416703 1.29342185 3.09203083
9503.86227368 2.93020531 2.25628593 5.18649124 3.17085453
9503.97514909 3.48627459 2.60518747 6.09146206 3.24754620
9504.08802450 0.47911974 2.96020561 3.43932534 3.32189788
9504.20089991 -3.01773005 3.32063678 0.30290672 3.39365134
9504.31377532 -3.43024203 3.68573594 0.25549391 3.46247888
9504.42665073 -0.33679919 4.05471201 3.71791282 3.52797100
9504.53952614 3.10087672 4.42672290 7.52759962 3.58963118
9504.65240155 3.36923292 4.80087035 8.17010327 3.64687759
9504.76527696 0.19399002 5.17619471 5.37018472 3.69905137
9504.87815237 -3.17952468 5.55167002 2.37214534 3.74543074
9504.99102778 -3.30333578 5.92619952 2.62286375 3.78524988
9505.10390319 -0.05089941 6.29861199 6.24771258 3.81772179
9505.21677860 3.25355983 6.66765895 9.92121878 3.84206381
9505.32965401 3.23264621 7.03201333 10.26465954 3.85752488
9505.44252942 -0.09226505 7.39026945 7.29800440 3.86341368
9505.55540483 -3.32287476 7.74094478 4.41807001 3.85912691
9505.66828024 -3.15726676 8.08248362 4.92521686 3.84417697
9505.78115565 0.23529564 8.41326272 8.64855836 3.81821902
9505.89403106 3.38736892 8.73159904 12.11896796 3.78107692
9506.00690647 3.07730680 9.03575963 12.11306643 3.73276822
9506.11978188 -0.37798488 9.32397366 8.94598879 3.67352828
9506.23265729 -3.44694874 9.59444643 6.14749769 3.60383368
9506.34553270 -2.99288232 9.84537527 6.85249295 3.52442521
9506.45840811 0.52012574 10.07496718 10.59509292 3.43633047
9506.57128352 3.50152777 10.28145783 13.78298560 3.34088584
9506.68415893 2.90411582 10.46313171 13.36724753 3.23975678
9506.79703434 -0.66151200 10.61834304 9.95683104 3.13495439
9506.90990975 -3.55102684 10.74553710 7.19451027 3.02884406
9507.02278516 -2.81113607 10.84327147 8.03213540 2.92413908
9507.13566057 0.80193856 10.91023686 11.71217542 2.82386877
9507.24853599 3.59537413 10.94527712 14.54065124 2.73130660
9507.36141140 2.71407796 10.94740785 13.66148581 2.64984272
9507.47428681 -0.94120167 10.91583348 9.97463181 2.58278892
9507.58716222 -3.63450530 10.84996222 7.21545692 2.53311813
9507.70003763 -2.61308231 10.74941871 8.13633640 2.50316473
9507.81291304 1.07909931 10.61405409 11.69315340 2.49434061
9507.92578845 3.66836359 10.44395320 14.11231679 2.50693777
9508.03866386 2.50829564 10.23943893 12.74773458 2.54007634
9508.15153927 -1.21543140 10.00107346 8.78564206 2.59181441
9508.26441468 -3.69689987 9.72965653 6.03275666 2.65938484
9508.37729009 -2.39986998 9.42622067 7.02635070 2.73949171
9508.49016550 1.35000016 9.09202366 10.44202383 2.82859889
9508.60304091 3.72007275 8.72853817 12.44861091 2.92316616
9508.71591632 2.28796261 8.33743897 10.62540158 3.01981695
9508.82879173 -1.48261037 7.92058792 6.43797755 3.11544241
9508.94166714 -3.73784859 7.48001692 3.74216833 3.20725643
9509.05454255 -2.17273591 7.01790927 4.84517336 3.29281745
9509.16741796 1.61306962 6.53657956 8.14964918 3.37003055
9509.28029337 3.75020163 6.03845266 9.78865429 3.43713911
9509.39316878 2.05435703 5.52604181 7.58039884 3.49271227
9509.50604419 -1.74118866 5.00192636 3.26073771 3.53563153
9509.61891960 -3.75711392 4.46872931 0.71161539 3.56507855
9509.73179501 -1.93299772 3.92909491 1.99609719 3.58052479
9509.84467042 1.86678160 3.38566659 5.25244820 3.58172343
9509.95754583 3.75857546 2.84106550 6.59964095 3.56870335
9510.07042124 1.80883405 2.29786961 4.10670366 3.54176509
9510.18329665 -1.98966625 1.75859392 -0.23107233 3.50147839
9510.29617206 -3.75458410 1.22567152 -2.52891258 3.44868088
9510.40904747 -1.68204614 0.70143592 -0.98061022 3.38447740
9510.52192288 2.10966432 0.18810469 2.29776901 3.31023899
9510.63479829 3.74514565 -0.31223556 3.43291009 3.22760035
9510.74767370 1.55281795 -0.79764266 0.75517529 3.13845362
9510.86054911 -2.22660172 -1.26633084 -3.49293255 3.04493570
9510.97342452 -3.73027380 -1.71668093 -5.44695473 2.94940457
9511.08629993 -1.42133696 -2.14724900 -3.56858596 2.85439922
9511.19917534 2.34030880 -2.55677308 -0.21646428 2.76257607
9511.31205075 3.70999013 -2.94417808 0.76581204 2.67661496
9511.42492616 1.28779391 -3.30857896 -2.02078506 2.59909028
9511.53780157 -2.45062059 -3.64928187 -6.09990246 2.53230824
9511.65067698 -3.68432405 -3.96578350 -7.65010756 2.47812236
9511.76355239 -1.15238254 -4.25776860 -5.41015114 2.43775099
9511.87642780 2.55737706 -4.52510559 -1.96772853 2.41163124
9511.98930321 3.65331282 -4.76784051 -1.11452770 2.39934361
9512.10217862 1.01529932 -4.98618932 -3.97089000 2.39962914
9512.21505403 -2.66042332 -5.18052861 -7.84095193 2.41049797
9512.32792944 -3.61700141 -5.35138500 -8.96838641 2.42940535
9512.44080485 -0.87674312 -5.49942334 -6.37616646 2.45345840
9512.55368026 2.75960989 -5.62543380 -2.86582392 2.47961782
9512.66655567 3.57544251 -5.73031829 -2.15487578 2.50486983
9512.77943108 0.73691495 -5.81507619 -5.07816124 2.52635740
9512.89230650 -2.85479285 -5.88078981 -8.73558266 2.54147115
9513.00518191 -3.52869641 -5.92860968 -9.45730609 2.54790637
9513.11805732 -0.59601768 -5.95973999 -6.55575767 2.54369520
9513.23093273 2.94583412 -5.97542435 -3.02959023 2.52722204
9513.34380814 3.47683093 -5.97693204 -2.50010111 2.49722929
9513.45668355 0.45425571 -5.96554510 -5.51128940 2.45281841
9513.56955896 -3.03260162 -5.94254617 -8.97514779 2.39345062
9513.68243437 -3.41992131 -5.90920738 -9.32912870 2.31895046
9513.79530978 -0.31183471 -5.86678041 -6.17861513 2.22951618
9513.90818519 3.11496946 -5.81648762 -2.70151816 2.12574168
9514.02106060 3.35805013 -5.75951443 -2.40146430 2.00865737
9514.13393601 0.16896131 -5.69700294 -5.52804163 1.87980183
9514.24681142 -3.19281815 -5.63004667 -8.82286482 1.74134369
9514.35968683 -3.29130713 -5.55968641 -8.85099354 1.59628538
9514.47256224 -0.02584279 -5.48690715 -5.51274994 1.44879644
9514.58543765 3.26603475 -5.41263590 -2.14660114 1.30473406
9514.69831306 3.21978916 -5.33774028 -2.11795112 1.17236027
9514.81118847 -0.11731323 -5.26302789 -5.38034112 1.06300248
9514.92406388 -3.33451304 -5.18924606 -8.52375910 0.99066332
9515.03693929 -3.14359996 -5.11708215 -8.26068211 0.96876031
9515.14981470 0.26029906 -5.04716400 -4.78686494 1.00394254
9515.26269011 3.39815366 -4.98006057 -1.58190690 1.09223079
9515.37556552 3.06285008 -4.91628256 -1.85343248 1.22211200
9515.48844093 -0.40290724 -4.85628299 -5.25919023 1.38058644
9515.60131634 -3.45686430 -4.80045756 -8.25732186 1.55669039
9515.71419175 -2.97765666 -4.74914484 -7.72680150 1.74214832
9515.82706716 0.54493090 -4.70262617 -4.15769527 1.93086355
9515.93994257 3.51055976 -4.66112521 -1.15056545 2.11827246
9516.05281798 2.88814330 -4.62480734 -1.73666404 2.30085420
9516.16569339 -0.68616397 -4.59377864 -5.27994261 2.47580797
9516.27856880 -3.55916216 -4.56808480 -8.12724696 2.64085054
9516.39144421 -2.79443986 -4.54770974 -7.34214960 2.79409072
9516.50431962 0.82640157 -4.53257421 -3.70617264 2.93395137
9516.61719503 3.60260098 -4.52253443 -0.91993345 3.05912032
9516.73007044 2.69668229 -4.51738074 -1.82069844 3.16851921
9516.84294585 -0.96544024 -4.51683655 -5.48227679 3.26128309
9516.95582126 -3.64081320 -4.52055756 -8.16137076 3.33674688
9517.06869667 -2.59501242 -4.52813139 -7.12314381 3.39443587
9517.18157208 1.10307826 -4.53907781 -3.43599955 3.43405874
9517.29444749 3.67374338 -4.55284951 -0.87910613 3.45550197
9517.40732290 2.48957774 -4.56883368 -2.07925594 3.45882499
9517.52019831 -1.23911595 -4.58635426 -5.82547021 3.44425560
9517.63307372 -3.70134375 -4.60467517 -8.30601892 3.41218544
9517.74594913 -2.38053122 -4.62300432 -7.00353553 3.36316524
9517.85882454 1.37335595 -4.64049857 -3.26714261 3.29789974
9517.97169995 3.72357426 -4.65626955 -0.93269529 3.21724248
9518.08457536 2.26803105 -4.66939043 -2.40135937 3.12219030
9518.19745077 -1.50560351 -4.67890335 -6.18450686 3.01387794
9518.31032618 -3.74040267 -4.68382777 -8.42423044 2.89357288
9518.42320159 -2.15224047 -4.68316930 -6.83540977 2.76267111
9518.53607701 1.63566676 -4.67592918 -3.04026242 2.62269446
9518.64895242 3.75180456 -4.66111401 -0.90930946 2.47529037
9518.76182783 2.03332744 -4.63774584 -2.60441840 2.32223568
9518.87470324 -1.76335701 -4.60487218 -6.36822918 2.16544614
9518.98757865 -3.75776338 -4.56157604 -8.31933942 2.00699376
9519.10045406 -1.91146449 -4.50698555 -6.41845004 1.84913478
9519.21332947 1.88848900 -4.44028322 -2.55179422 1.69435007
9519.32620488 3.75827050 -4.36071447 -0.60244397 1.54539749
9519.43908029 1.78682842 -4.26759542 -2.48076699 1.40536810
9519.55195570 -2.01088121 -4.16031974 -6.17120095 1.27772078
9519.66483111 -3.75332518 -4.03836443 -7.79168961 1.16623682
9519.77770652 -1.65960005 -3.90129443 -5.56089448 1.07479243
9519.89058193 2.13035606 -3.74876602 -1.61840996 1.00683373
9520.00345734 3.74293458 -3.58052893 0.16240565 0.96455106
9520.11633275 1.52996395 -3.39642722 -1.86646327 0.94804176
9520.22920816 -2.24674022 -3.19639880 -5.44313901 0.95499542
9520.34208357 -3.72711380 -2.98047388 -6.70758768 0.98121431
9520.45495898 -1.39810820 -2.74877222 -4.14688042 1.02167852
9520.56783439 2.35986484 -2.50149938 -0.14163454 1.07155782
9520.68070980 3.70588577 -2.23894214 1.46694363 1.12681406
9520.79358521 1.26422410 -1.96146325 -0.69723915 1.18440258
9520.90646062 -2.46956580 -1.66949560 -4.13906140 1.24223628
9521.01933603 -3.67928130 -1.36353612 -5.04281742 1.29905551
9521.13221144 -1.12850588 -1.04413961 -2.17264549 1.35428030
9521.24508685 2.57568396 -0.71191254 1.86377142 1.40787350
9521.35796226 3.64733898 -0.36750731 3.27983167 1.46021850
9521.47083767 0.99115044 -0.01161687 0.97953357 1.51200697
